what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1582895571408
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1582895571563
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1582895571718
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1582895572134
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1582895573071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1582895576904
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895584275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895631472
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1582895637813
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582895640851
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1582895644887
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1582895645021
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895649036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895650196
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1582895652403
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582895654951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895657573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895664067
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895724818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895726939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895732260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895735641
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895738353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895741997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895797699
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895800161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895804836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895806346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895809701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895832301
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895845820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895847819
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895854463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895860421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895861974
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895863052
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895864500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895865730
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895870224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895871613
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895873003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895874259
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895876159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895877322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895880794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895882204
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895885403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895886469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895889508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895890946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895892730
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895894097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895895888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895897444
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895898473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895899786
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895904636
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895906051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895910845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895911905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1582895912992
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895914770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895916478
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895920224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895922792
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895923598
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895924998
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895926112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895930506
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895932225
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895937696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895941553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895944688
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895946088
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895949085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895950447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895950611
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895951891
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895953260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895954064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895957596
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895958428
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582895961421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895963648
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895963893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895965345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895966767
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895972025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895977503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895978642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895980142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895981486
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895983159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895983966
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895989451
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895990745
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895992296
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895993547
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582895998019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582896003693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896006485
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896007930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1582896020175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896022791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896029004
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582896030403
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896033276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896035966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896042144
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896043290
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896044879
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896046610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896048742
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896049721
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582896053112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896054784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896055911
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896060393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896120475
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1582896133524
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1582896135515
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1582896135838
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1582896135992
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1582896137667
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1582896139202
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1582896139249
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1582896139751
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896144151
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896146654
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582896147415
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896147944
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896154221
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582896160064
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896162178
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896163232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896165115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896167908
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1582896170647
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582896173785
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1582896177571
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896194387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896202209
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896203355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896205331
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1582896208324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582896213213
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896216502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1582896217808
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1582896230357
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1582896234650
