what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630517476
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630525219
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630526536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630527603
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630539224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630540607
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630540629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630564507
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630566494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630566570
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630578607
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630581967
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630581991
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584630597065
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584630608249
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630611224
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584630613943
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584630620290
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584630623094
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584630628306
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1584630642979
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1584630648081
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630651870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630654477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630654498
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630701071
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630703161
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630704682
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584630710729
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584630711629
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584630711782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584630711934
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630714011
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630716453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630716745
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584630725614
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584630725779
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584630725963
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630727895
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630737877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630740077
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630740344
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630795528
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630809376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630812516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630812838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630830015
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1584630847889
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1584630850876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630851772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584630865226
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630866948
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630867372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630891159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630898123
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630900993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630912460
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584630912488
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584630922673
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584630924605
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584631018236
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584631018275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584631020248
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584631210530
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584631211340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584631213463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688229135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688229465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688230999
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688423534
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688424267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688444696
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688449736
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688451270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688458940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688487954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688488526
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688592655
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688607428
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688684331
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688763531
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688847869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688867961
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584688869585
