what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1584987329499
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987330339
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987331423
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584987331446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584987334954
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584987359093
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584987361084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987363810
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987363893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987365122
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987372453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987402536
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987402966
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987403177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987403326
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987403489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1584987404025
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584987405768
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987409464
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584987409782
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584987419800
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584987419968
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584987420113
