what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983813238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983881823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983882972
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1584983883965
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1584983884152
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1584983884293
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584983887516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983918807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983920190
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983951222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983952114
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983952924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983954346
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983954570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983958963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983967845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983968887
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1584983974328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983980755
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983982469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983995552
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584983996655
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1584984038740
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1584984041113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984050708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984067824
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984071420
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984082389
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984138491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984140173
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984142258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984144163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984146516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984147939
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984154446
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984156779
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1584984161142
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.toggleOverwrite",1584984168007
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984169209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984170557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984179293
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984187416
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584984191714
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584984191897
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584984193399
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584984193587
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584984202961
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584984203164
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1584984210444
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584984211565
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984236224
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984245631
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984246738
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984248241
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984248663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984252466
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584984255472
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984261190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984266184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984269403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584984273292
