what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600015712
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600016670
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600017013
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600018138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600028175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600032127
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600058569
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600059453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600060240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600061260
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600064159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600065871
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600069265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600071066
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600072980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600081909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600086680
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600091890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600101567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600104391
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600117745
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600118820
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1595600125435
