what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281445750
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281449255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281449564
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281450640
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281454498
closed,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281455177
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281457233
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281463585
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281479764
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281483777
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281485280
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281485869
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281489453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281493126
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281497586
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281500240
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281501453
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281504874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281509827
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281511581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281512307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281514239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281516486
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281519083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281521940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281523807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281526466
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281529584
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281531418
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281533388
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281534292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281537847
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281539495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281542463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281543579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281545980
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281551298
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281551328
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281557920
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281561148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281562519
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281570267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281575738
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281582855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281588880
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281590127
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281593840
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281597147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281599116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281601994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281607874
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281612815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281614301
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281614706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281621253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281622454
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281622880
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281636018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281645741
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281669985
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281681829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281693075
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281694942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281715158
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586281722006
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281722422
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1586281726703
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281727883
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281727953
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281734182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281735808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281740520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281743527
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1586281747629
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281750827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281762233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281805218
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281813146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281814702
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281821822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281824516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281824541
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281828581
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1586281835086
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281840996
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1586281847862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281850794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1586281851243
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1586281859834
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863015
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863175
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863325
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863466
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863635
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1586281863819
