what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692310670
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584692313868
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584692314103
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1584692314287
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692316724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692327695
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584692348259
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692358284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692388229
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584692432384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584692443103
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1584692456690
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1584692457022
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1584692457204
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584692460222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584692475084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584692480376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693111515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693113536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693293521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693319020
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693350107
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693358817
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693364271
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1584693364288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693409471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693519018
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693520747
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693795092
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693804319
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693805357
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693810111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693811474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693812012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693818812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693819520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693820543
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693839988
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693841678
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584693858254
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693863840
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693864465
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693868889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693870457
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584693871136
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693916815
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693918783
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584693923959
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693929909
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693931364
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693932392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693934256
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693935525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693936804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693937691
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693939244
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693940489
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584693941786
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584693944292
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1584693945110
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1584693946233
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1584693946269
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1584693947276
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1584693950719
