what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696379368
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696389194
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696391697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696399277
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696401872
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696429076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696442461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696443967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696469478
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696472971
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696473797
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696502388
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696515191
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696541402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696542271
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696551298
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696553440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696554228
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696571416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696575012
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696576117
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696583883
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696585967
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696600154
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696603255
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696605304
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696640040
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696640285
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696642647
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696643980
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696645146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696647524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696647596
error,log,,,"The program file specified in the launch configuration does not exist",1584696647651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696651646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696665011
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696694170
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696742140
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696744352
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696746679
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696750361
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696759862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696768779
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696769895
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696774829
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696814620
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696821052
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1584696821085
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696821885
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.format",1584696822662
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1584696826855
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696855034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696866682
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696873235
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696877288
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696881035
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696900309
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696901397
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584696902380
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697031926
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697081541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697088089
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697089015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697091214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697095028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697096964
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697114724
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697115845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697174375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697190253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697201113
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697207862
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697208965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697219356
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697228453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1584697234655
