what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583611249871
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1583611250087
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583611251457
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611252732
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1583611253468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611253530
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583611253539
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1583611253539
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611283683
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611297354
opened,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611297454
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611297527
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583611315442
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611315678
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1583611318580
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611318800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611332223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611333022
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611333567
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611333941
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611335735
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611339189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611348011
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611348820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611395703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611396615
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611397443
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611403861
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611404708
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611404922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611411736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.showKeyAssist",1583611411763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611414442
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611421030
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.showKeyAssist",1583611421054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611459185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611470231
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611471028
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611479342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.showKeyAssist",1583611479363
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611515989
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583611517126
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583611517555
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583611518972
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583611519146
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583611519301
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611528353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611530192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611531775
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611532734
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611532908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611534752
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611535220
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611535399
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611535558
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611535701
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611536703
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611537297
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.shiftLeft",1583611537716
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611539364
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611540710
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611544801
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611546964
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611550885
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611552825
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611560857
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611595366
activated,editor,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.editor.CEditor",1583611602151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611615471
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583611616064
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611616511
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.text.c.toggle.source.header",1583611616717
