what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1583859970312
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583859972331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583859972730
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860216723
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860217126
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860233715
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860234468
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860248360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860291182
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860291909
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860292060
executed,command,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui.edit.open.quick.macro.explorer",1583860296516
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860297875
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860301688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860303063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860304332
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860308401
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860310092
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.properties",1583860310106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860325734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860347390
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.properties",1583860347416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860349566
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860364703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860498013
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860500338
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860509769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860510534
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1583860526467
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.wordNext",1583860529045
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1583860532256
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1583860533096
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583860535398
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1583860539589
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.TaskList",1583860539623
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1583860540630
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583860542286
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1583860543285
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1583860543312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1583860544835
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860545239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860553717
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1583860555833
